Device name,OS,OS version,Compliance state,Last check-in,Ownership,Management name,Primary user
BU4-PWCERP048,Windows,10.0.22631,Compliant,2026-06-24T18:47:22.200Z,Corporate,BU4-PWCERP048_Windows,bu4\user801
BU3-PWCAPP027,Windows,10.0.22631,Compliant,2026-06-23T13:17:54.019Z,Corporate,BU3-PWCAPP027_Windows,bu3\user66
BU3-DWCSQL014,Windows,10.0.22631,Compliant,2026-04-12T15:59:57.065Z,Corporate,BU3-DWCSQL014_Windows,bu3\user674
BU4-PLCSMT039,Linux,10.0.19045,Compliant,2026-06-24T16:30:50.239Z,Corporate,BU4-PLCSMT039_Linux,bu4\user739
BU3-PWCSAP006,Windows,10.0.19045,Compliant,2026-06-24T18:03:47.419Z,Corporate,BU3-PWCSAP006_Windows,bu3\user243
BU1-DWCAPP023,Windows,10.0.19045,Compliant,2026-04-15T23:58:21.386Z,Corporate,BU1-DWCAPP023_Windows,bu1\user716
BU3-PWCFIL048,Windows,10.0.19045,Compliant,2026-06-23T11:25:19.626Z,Corporate,BU3-PWCFIL048_Windows,bu3\user824
BU3-PWCCRM039,Windows,10.0.22631,Compliant,2026-06-24T21:21:16.318Z,Corporate,BU3-PWCCRM039_Windows,bu3\user235
BU3-DWCEXC002,Windows,10.0.19045,Compliant,2026-06-25T00:29:24.750Z,Corporate,BU3-DWCEXC002_Windows,bu3\user672
BU3-DLCSMT001,Linux,10.0.19045,Compliant,2026-06-24T17:54:50.703Z,Corporate,BU3-DLCSMT001_Linux,bu3\user411
BU5-PLCJMP014,Linux,10.0.19045,Compliant,2026-06-23T19:29:09.946Z,Corporate,BU5-PLCJMP014_Linux,bu5\user8
BU2-SWCCRM028,Windows,10.0.22631,Compliant,2026-06-24T19:50:33.451Z,Corporate,BU2-SWCCRM028_Windows,bu2\user529
BU3-SWCWEB018,Windows,10.0.19045,Compliant,2026-06-23T07:29:43.791Z,Corporate,BU3-SWCWEB018_Windows,bu3\user729
BU1-DLCWEB014,Linux,10.0.19045,Compliant,2026-06-24T01:26:48.572Z,Corporate,BU1-DLCWEB014_Linux,bu1\user11
BU2-PWCCRM095,Windows,10.0.22631,Compliant,2026-06-24T18:47:40.507Z,Corporate,BU2-PWCCRM095_Windows,bu2\user430
BU2-PWCPRT019,Windows,10.0.19045,Compliant,2026-06-23T20:54:19.763Z,Corporate,BU2-PWCPRT019_Windows,bu2\user131
BU1-PWCADC141,Windows,10.0.19045,Compliant,2026-06-23T16:24:20.772Z,Corporate,BU1-PWCADC141_Windows,bu1\user405
BU1-SLCNGX021,Linux,10.0.19045,Compliant,2026-06-23T07:36:35.077Z,Corporate,BU1-SLCNGX021_Linux,bu1\user106
BU4-PWCIDM061,Windows,10.0.19045,Compliant,2026-06-24T08:32:13.596Z,Corporate,BU4-PWCIDM061_Windows,bu4\user219
BU5-PWCWEB051,Windows,10.0.19045,Compliant,2026-06-24T19:46:24.008Z,Corporate,BU5-PWCWEB051_Windows,bu5\user606
BU1-SWCAPP016,Windows,10.0.19045,Compliant,2026-06-24T12:13:23.496Z,Corporate,BU1-SWCAPP016_Windows,bu1\user849
BU5-SWCSQL004,Windows,10.0.19045,Compliant,2026-03-22T18:56:27.589Z,Corporate,BU5-SWCSQL004_Windows,bu5\user358
BU1-SWCSAP002,Windows,10.0.19045,Noncompliant,2026-06-25T05:53:27.523Z,Corporate,BU1-SWCSAP002_Windows,bu1\user137
BU5-PWCFIL056,Windows,10.0.22631,Compliant,2026-06-24T01:50:07.619Z,Corporate,BU5-PWCFIL056_Windows,bu5\user317
BU4-SWCIIS002,Windows,10.0.19045,Noncompliant,2026-06-23T19:22:58.683Z,Corporate,BU4-SWCIIS002_Windows,bu4\user425
BU5-PWCIIS057,Windows,10.0.22631,Compliant,2026-06-23T08:05:35.765Z,Corporate,BU5-PWCIIS057_Windows,bu5\user759
BU3-SWCAPP007,Windows,10.0.19045,Compliant,2026-06-25T05:49:33.195Z,Corporate,BU3-SWCAPP007_Windows,bu3\user769
BU4-DWCSQL030,Windows,10.0.19045,Noncompliant,2026-06-24T08:58:19.725Z,Corporate,BU4-DWCSQL030_Windows,bu4\user422
BU5-PWCDNS032,Windows,10.0.19045,Compliant,2026-06-24T08:51:41.971Z,Corporate,BU5-PWCDNS032_Windows,bu5\user262
BU5-DWCSHP012,Windows,10.0.19045,Compliant,2026-06-25T06:02:43.433Z,Corporate,BU5-DWCSHP012_Windows,bu5\user841
BU3-DWCSHP015,Windows,10.0.19045,Compliant,2026-06-25T04:42:32.250Z,Corporate,BU3-DWCSHP015_Windows,bu3\user150
BU1-PWCIDM008,Windows,10.0.22631,Compliant,2026-06-23T11:45:49.223Z,Corporate,BU1-PWCIDM008_Windows,bu1\user439
BU2-PWCFIL031,Windows,10.0.19045,Compliant,2026-06-23T22:22:33.223Z,Corporate,BU2-PWCFIL031_Windows,bu2\user500
BU4-PWCPRT014,Windows,10.0.19045,Compliant,2026-06-24T17:50:34.591Z,Corporate,BU4-PWCPRT014_Windows,bu4\user460
BU3-PWCDNS017,Windows,10.0.19045,Compliant,2026-06-24T16:18:54.251Z,Corporate,BU3-PWCDNS017_Windows,bu3\user363
BU2-DWCRDP022,Windows,10.0.19045,Compliant,2026-06-23T08:21:15.446Z,Corporate,BU2-DWCRDP022_Windows,bu2\user781
BU5-PWCIIS078,Windows,10.0.22631,Compliant,2026-06-24T10:40:11.227Z,Corporate,BU5-PWCIIS078_Windows,bu5\user300
BU2-PLCWEB025,Linux,10.0.19045,Compliant,2026-06-23T20:19:49.856Z,Corporate,BU2-PLCWEB025_Linux,bu2\user745
BU4-SLCBAK009,Linux,10.0.19045,Compliant,2026-06-24T18:43:06.000Z,Corporate,BU4-SLCBAK009_Linux,bu4\user25
BU2-SWCCRM006,Windows,10.0.22631,Compliant,2026-06-25T00:08:12.353Z,Corporate,BU2-SWCCRM006_Windows,bu2\user314
BU4-SLCAPP015,Linux,10.0.19045,Compliant,2026-06-25T05:47:03.674Z,Corporate,BU4-SLCAPP015_Linux,bu4\user197
BU3-PWCCRM021,Windows,10.0.22631,Compliant,2026-06-24T09:53:10.370Z,Corporate,BU3-PWCCRM021_Windows,bu3\user534
BU1-PWCSAP171,Windows,10.0.19045,Compliant,2026-06-25T02:49:22.720Z,Corporate,BU1-PWCSAP171_Windows,bu1\user423
BU3-PWCIIS009,Windows,10.0.19045,Compliant,2026-06-23T08:20:15.028Z,Corporate,BU3-PWCIIS009_Windows,bu3\user785
BU4-DLCAPI017,Linux,10.0.19045,Compliant,2026-06-23T18:21:01.090Z,Corporate,BU4-DLCAPI017_Linux,bu4\user334
BU1-DWCWEB011,Windows,10.0.19045,Compliant,2026-06-24T15:15:47.594Z,Corporate,BU1-DWCWEB011_Windows,bu1\user100
BU1-PWCPRT114,Windows,10.0.19045,Compliant,2026-06-24T13:46:07.694Z,Corporate,BU1-PWCPRT114_Windows,bu1\user287
BU4-SWCSAP044,Windows,10.0.22631,Compliant,2026-06-24T14:33:18.587Z,Corporate,BU4-SWCSAP044_Windows,bu4\user609
BU5-PWCIDM067,Windows,10.0.19045,Compliant,2026-03-17T19:23:27.497Z,Corporate,BU5-PWCIDM067_Windows,bu5\user807
BU5-PWCFIL012,Windows,10.0.22631,Compliant,2026-06-24T00:27:48.180Z,Corporate,BU5-PWCFIL012_Windows,bu5\user195
BU2-DWCFIL021,Windows,10.0.19045,Compliant,2026-06-24T10:45:54.824Z,Corporate,BU2-DWCFIL021_Windows,bu2\user483
BU2-PWCIDM052,Windows,10.0.22631,Compliant,2026-06-24T03:26:39.007Z,Corporate,BU2-PWCIDM052_Windows,bu2\user351
BU2-PWCCRM035,Windows,10.0.22631,Noncompliant,2026-06-24T12:25:07.670Z,Corporate,BU2-PWCCRM035_Windows,bu2\user779
BU1-PWCPRT044,Windows,10.0.19045,Compliant,2026-06-24T13:28:30.663Z,Corporate,BU1-PWCPRT044_Windows,bu1\user529
BU4-PLCORA005,Linux,10.0.19045,Compliant,2026-06-24T15:11:36.317Z,Corporate,BU4-PLCORA005_Linux,bu4\user876
BU4-PWCPRT132,Windows,10.0.19045,Compliant,2026-06-23T22:45:54.989Z,Corporate,BU4-PWCPRT132_Windows,bu4\user353
BU3-SWCPRT025,Windows,10.0.19045,Compliant,2026-06-24T15:04:46.189Z,Corporate,BU3-SWCPRT025_Windows,bu3\user18
BU3-SWCADC030,Windows,10.0.19045,Compliant,2026-06-23T17:08:56.856Z,Corporate,BU3-SWCADC030_Windows,bu3\user403
BU3-PWCPRT035,Windows,10.0.22631,Compliant,2026-06-24T07:53:54.109Z,Corporate,BU3-PWCPRT035_Windows,bu3\user470
BU1-SWCPRT037,Windows,10.0.22631,Compliant,2026-05-22T06:22:47.989Z,Corporate,BU1-SWCPRT037_Windows,bu1\user0
BU5-PWCPRT001,Windows,10.0.19045,Noncompliant,2026-06-23T13:46:46.827Z,Corporate,BU5-PWCPRT001_Windows,bu5\user86
BU1-DWCWEB009,Windows,10.0.19045,Compliant,2026-06-24T12:12:28.357Z,Corporate,BU1-DWCWEB009_Windows,bu1\user402
BU2-PWCWEB076,Windows,10.0.19045,Compliant,2026-06-23T13:20:54.181Z,Corporate,BU2-PWCWEB076_Windows,bu2\user788
BU2-PWCADC082,Windows,10.0.19045,Compliant,2026-06-23T15:51:44.141Z,Corporate,BU2-PWCADC082_Windows,bu2\user635
BU1-PWCCRM038,Windows,10.0.19045,Compliant,2026-06-25T05:43:58.239Z,Corporate,BU1-PWCCRM038_Windows,bu1\user660
BU4-PWCEXC083,Windows,10.0.19045,Compliant,2026-06-25T02:03:04.071Z,Corporate,BU4-PWCEXC083_Windows,bu4\user252
BU4-SWCWEB008,Windows,10.0.19045,Compliant,2026-03-20T06:51:18.801Z,Corporate,BU4-SWCWEB008_Windows,bu4\user616
BU3-SLCPGS004,Linux,10.0.19045,Compliant,2026-06-24T23:08:20.848Z,Corporate,BU3-SLCPGS004_Linux,bu3\user399
BU5-SLCPRX008,Linux,10.0.19045,Noncompliant,2026-06-25T06:46:22.977Z,Corporate,BU5-SLCPRX008_Linux,bu5\user708
BU2-PWCSHP011,Windows,10.0.19045,Compliant,2026-06-24T12:02:27.556Z,Corporate,BU2-PWCSHP011_Windows,bu2\user367
BU4-PLCFTP063,Linux,10.0.19045,Compliant,2026-06-24T00:44:22.099Z,Corporate,BU4-PLCFTP063_Linux,bu4\user16
BU4-SWCERP042,Windows,10.0.22631,Compliant,2026-06-24T00:44:32.440Z,Corporate,BU4-SWCERP042_Windows,bu4\user257
BU2-DWCSQL012,Windows,10.0.19045,Compliant,2026-06-23T23:11:59.655Z,Corporate,BU2-DWCSQL012_Windows,bu2\user554
BU4-PWCDNS004,Windows,10.0.22631,Compliant,2026-06-25T06:09:20.630Z,Corporate,BU4-PWCDNS004_Windows,bu4\user848
BU5-PWCFIL071,Windows,10.0.22631,Compliant,2026-06-23T18:58:27.209Z,Corporate,BU5-PWCFIL071_Windows,bu5\user323
BU1-PWCEXC114,Windows,10.0.19045,Compliant,2026-06-24T15:04:51.998Z,Corporate,BU1-PWCEXC114_Windows,bu1\user113
BU4-PWCADC025,Windows,10.0.19045,Compliant,2026-06-24T09:53:29.301Z,Corporate,BU4-PWCADC025_Windows,bu4\user734
BU1-PLCNGX056,Linux,10.0.19045,Compliant,2026-06-23T11:07:47.457Z,Corporate,BU1-PLCNGX056_Linux,bu1\user502
BU5-SWCADC009,Windows,10.0.22631,Compliant,2026-06-23T22:51:17.369Z,Corporate,BU5-SWCADC009_Windows,bu5\user308
BU1-SLCWEB006,Linux,10.0.19045,Compliant,2026-06-24T19:26:47.141Z,Corporate,BU1-SLCWEB006_Linux,bu1\user730
BU3-PWCDNS059,Windows,10.0.19045,Compliant,2026-06-24T12:09:52.337Z,Corporate,BU3-PWCDNS059_Windows,bu3\user545
BU1-PLCFTP016,Linux,10.0.19045,Compliant,2026-06-24T21:50:11.980Z,Corporate,BU1-PLCFTP016_Linux,bu1\user7
BU3-DWCRDP020,Windows,10.0.19045,Compliant,2026-06-23T18:09:14.017Z,Corporate,BU3-DWCRDP020_Windows,bu3\user6
BU1-SWCIDM051,Windows,10.0.22631,Compliant,2026-06-23T11:21:12.583Z,Corporate,BU1-SWCIDM051_Windows,bu1\user363
BU2-SWCERP032,Windows,10.0.19045,Compliant,2026-06-24T23:20:17.583Z,Corporate,BU2-SWCERP032_Windows,bu2\user180
BU1-PWCADC041,Windows,10.0.19045,Compliant,2026-06-25T04:50:44.204Z,Corporate,BU1-PWCADC041_Windows,bu1\user486
BU5-DLCFTP002,Linux,10.0.19045,Compliant,2026-05-12T06:03:32.541Z,Corporate,BU5-DLCFTP002_Linux,bu5\user869
BU1-PWCIIS142,Windows,10.0.19045,Noncompliant,2026-06-23T18:29:41.090Z,Corporate,BU1-PWCIIS142_Windows,bu1\user373
BU4-DWCPRT009,Windows,10.0.19045,Compliant,2026-06-24T23:15:01.485Z,Corporate,BU4-DWCPRT009_Windows,bu4\user651
BU2-SLCPRX001,Linux,10.0.19045,Compliant,2026-06-23T23:45:50.526Z,Corporate,BU2-SLCPRX001_Linux,bu2\user717
BU3-PWCAPP039,Windows,10.0.22631,Noncompliant,2026-06-24T23:18:11.638Z,Corporate,BU3-PWCAPP039_Windows,bu3\user621
BU4-PLCELK017,Linux,10.0.19045,Compliant,2026-06-24T06:23:34.906Z,Corporate,BU4-PLCELK017_Linux,bu4\user660
BU5-PWCIDM088,Windows,10.0.19045,Compliant,2026-06-24T07:37:02.969Z,Corporate,BU5-PWCIDM088_Windows,bu5\user818
BU2-SWCSQL039,Windows,10.0.22631,Compliant,2026-06-25T02:23:11.153Z,Corporate,BU2-SWCSQL039_Windows,bu2\user227
BU1-PLCWEB031,Linux,10.0.19045,Compliant,2026-06-24T04:48:47.056Z,Corporate,BU1-PLCWEB031_Linux,bu1\user656
BU2-PWCPRT054,Windows,10.0.19045,Compliant,2026-06-23T19:11:56.085Z,Corporate,BU2-PWCPRT054_Windows,bu2\user215
BU5-PWCRDP015,Windows,10.0.22631,Compliant,2026-06-25T00:38:35.125Z,Corporate,BU5-PWCRDP015_Windows,bu5\user355
BU1-SWCSQL039,Windows,10.0.22631,Compliant,2026-06-24T20:45:37.631Z,Corporate,BU1-SWCSQL039_Windows,bu1\user856
BU3-SWCPRT007,Windows,10.0.19045,Compliant,2026-06-24T20:14:45.615Z,Corporate,BU3-SWCPRT007_Windows,bu3\user222
BU2-DWCSAP017,Windows,10.0.19045,Compliant,2026-06-24T10:00:47.198Z,Corporate,BU2-DWCSAP017_Windows,bu2\user321
BU3-DWCCRM009,Windows,10.0.22631,Compliant,2026-06-24T03:01:35.002Z,Corporate,BU3-DWCCRM009_Windows,bu3\user614
BU4-DWCAPP031,Windows,10.0.22631,Compliant,2026-06-24T18:31:12.959Z,Personal,BU4-DWCAPP031_Windows,bu4\user327
BU2-PWCAPP066,Windows,10.0.22631,Compliant,2026-06-24T21:39:35.481Z,Corporate,BU2-PWCAPP066_Windows,bu2\user766
BU3-PLCMON003,Linux,10.0.19045,Compliant,2026-06-24T17:38:35.036Z,Corporate,BU3-PLCMON003_Linux,bu3\user3
BU5-PWCWEB016,Windows,10.0.19045,Compliant,2026-06-23T22:18:57.234Z,Corporate,BU5-PWCWEB016_Windows,bu5\user469
BU2-PWCERP082,Windows,10.0.19045,Compliant,2026-06-24T09:24:57.768Z,Corporate,BU2-PWCERP082_Windows,bu2\user890
BU2-PWCCRM014,Windows,10.0.22631,Compliant,2026-06-24T18:28:15.022Z,Corporate,BU2-PWCCRM014_Windows,bu2\user581
BU5-PWCADC041,Windows,10.0.22631,Compliant,2026-06-25T05:20:05.224Z,Corporate,BU5-PWCADC041_Windows,bu5\user123
BU4-DLCNGX007,Linux,10.0.19045,Compliant,2026-06-25T06:55:56.690Z,Corporate,BU4-DLCNGX007_Linux,bu4\user102
BU3-PWCEXC035,Windows,10.0.19045,Compliant,2026-06-23T21:02:22.777Z,Corporate,BU3-PWCEXC035_Windows,bu3\user811
BU2-SWCCRM022,Windows,10.0.22631,Compliant,2026-05-06T09:55:26.877Z,Corporate,BU2-SWCCRM022_Windows,bu2\user723
BU5-PLCORA005,Linux,10.0.19045,Compliant,2026-06-24T06:20:08.712Z,Corporate,BU5-PLCORA005_Linux,bu5\user20
BU1-PWCSHP143,Windows,10.0.19045,Compliant,2026-06-23T13:24:46.440Z,Corporate,BU1-PWCSHP143_Windows,bu1\user787
BU2-PWCADC044,Windows,10.0.19045,Compliant,2026-06-24T14:21:28.487Z,Corporate,BU2-PWCADC044_Windows,bu2\user50
BU2-DWCIDM022,Windows,10.0.19045,Compliant,2026-06-24T08:40:02.706Z,Corporate,BU2-DWCIDM022_Windows,bu2\user680
BU2-PWCERP066,Windows,10.0.19045,Compliant,2026-06-23T22:17:38.859Z,Corporate,BU2-PWCERP066_Windows,bu2\user540
BU4-PLCBAK023,Linux,10.0.19045,Compliant,2026-06-24T12:22:40.612Z,Corporate,BU4-PLCBAK023_Linux,bu4\user83
BU3-DWCRDP017,Windows,10.0.19045,Compliant,2026-06-24T09:19:23.455Z,Corporate,BU3-DWCRDP017_Windows,bu3\user858
BU1-PWCPRT021,Windows,10.0.19045,Compliant,2026-06-24T08:21:23.193Z,Corporate,BU1-PWCPRT021_Windows,bu1\user759
BU1-DWCCRM038,Windows,10.0.19045,Compliant,2026-06-25T00:16:26.425Z,Corporate,BU1-DWCCRM038_Windows,bu1\user272
BU4-DWCERP018,Windows,10.0.19045,Compliant,2026-06-24T13:17:19.537Z,Corporate,BU4-DWCERP018_Windows,bu4\user676
BU3-PWCCRM047,Windows,10.0.22631,Compliant,2026-06-25T05:03:34.395Z,Corporate,BU3-PWCCRM047_Windows,bu3\user850
BU2-PWCWEB074,Windows,10.0.19045,Compliant,2026-06-23T13:16:47.283Z,Corporate,BU2-PWCWEB074_Windows,bu2\user467
BU1-DWCADC029,Windows,10.0.19045,Compliant,2026-06-24T19:32:51.658Z,Corporate,BU1-DWCADC029_Windows,bu1\user660
BU5-SWCSHP034,Windows,10.0.19045,Compliant,2026-06-25T01:23:19.449Z,Corporate,BU5-SWCSHP034_Windows,bu5\user616
BU3-PWCRDP026,Windows,10.0.22631,Compliant,2026-06-24T00:35:46.993Z,Personal,BU3-PWCRDP026_Windows,bu3\user398
BU4-DWCSAP029,Windows,10.0.19045,Compliant,2026-06-24T00:23:12.809Z,Corporate,BU4-DWCSAP029_Windows,bu4\user753
BU4-SWCSHP014,Windows,10.0.19045,Compliant,2026-06-24T02:05:52.323Z,Corporate,BU4-SWCSHP014_Windows,bu4\user219
BU3-PWCWEB054,Windows,10.0.19045,Compliant,2026-06-23T12:37:15.014Z,Corporate,BU3-PWCWEB054_Windows,bu3\user224
BU4-PWCFIL041,Windows,10.0.22631,Compliant,2026-06-25T04:36:27.725Z,Corporate,BU4-PWCFIL041_Windows,bu4\user18
BU1-PLCSMT031,Linux,10.0.19045,Compliant,2026-06-24T14:31:34.561Z,Corporate,BU1-PLCSMT031_Linux,bu1\user434
BU2-PWCFIL101,Windows,10.0.19045,Compliant,2026-06-24T07:23:21.344Z,Corporate,BU2-PWCFIL101_Windows,bu2\user24
BU5-PWCIIS074,Windows,10.0.22631,Compliant,2026-06-24T04:07:47.224Z,Corporate,BU5-PWCIIS074_Windows,bu5\user461
BU4-PWCSHP059,Windows,10.0.19045,Compliant,2026-06-23T18:17:15.755Z,Corporate,BU4-PWCSHP059_Windows,bu4\user735
BU2-DWCPRT002,Windows,10.0.22631,Compliant,2026-06-24T17:34:54.427Z,Corporate,BU2-DWCPRT002_Windows,bu2\user804
BU5-PWCCRM042,Windows,10.0.19045,Compliant,2026-06-25T03:15:00.664Z,Corporate,BU5-PWCCRM042_Windows,bu5\user883
BU1-PWCFIL032,Windows,10.0.19045,Compliant,2026-06-24T14:20:51.490Z,Corporate,BU1-PWCFIL032_Windows,bu1\user488
BU1-PWCFIL076,Windows,10.0.19045,Compliant,2026-06-23T17:22:00.951Z,Corporate,BU1-PWCFIL076_Windows,bu1\user87
BU3-DWCSAP001,Windows,10.0.19045,Noncompliant,2026-06-24T23:37:23.865Z,Corporate,BU3-DWCSAP001_Windows,bu3\user91
BU1-SWCDNS017,Windows,10.0.19045,Compliant,2026-04-08T13:09:36.270Z,Corporate,BU1-SWCDNS017_Windows,bu1\user152
BU2-PWCAPP116,Windows,10.0.22631,Compliant,2026-06-24T14:46:53.473Z,Corporate,BU2-PWCAPP116_Windows,bu2\user51
BU2-PWCCRM025,Windows,10.0.22631,Compliant,2026-06-25T05:48:34.395Z,Corporate,BU2-PWCCRM025_Windows,bu2\user217
BU5-PWCDNS074,Windows,10.0.19045,Compliant,2026-06-23T07:05:05.210Z,Corporate,BU5-PWCDNS074_Windows,bu5\user176
BU2-PWCIIS014,Windows,10.0.19045,Compliant,2026-06-24T06:30:28.073Z,Corporate,BU2-PWCIIS014_Windows,bu2\user154
BU1-PWCAPP085,Windows,10.0.22631,Noncompliant,2026-06-24T05:23:00.875Z,Corporate,BU1-PWCAPP085_Windows,bu1\user22
BU3-SLCAPI006,Linux,10.0.19045,Compliant,2026-06-25T04:50:11.246Z,Corporate,BU3-SLCAPI006_Linux,bu3\user332
BU1-PWCDNS122,Windows,10.0.22631,Compliant,2026-06-23T08:47:06.868Z,Corporate,BU1-PWCDNS122_Windows,bu1\user243
BU2-PWCWEB007,Windows,10.0.19045,Compliant,2026-06-23T07:55:57.001Z,Corporate,BU2-PWCWEB007_Windows,bu2\user877
BU4-PWCPRT093,Windows,10.0.19045,Compliant,2026-06-25T00:45:10.993Z,Corporate,BU4-PWCPRT093_Windows,bu4\user297
BU4-DWCFIL012,Windows,10.0.19045,Compliant,2026-06-24T22:07:33.031Z,Corporate,BU4-DWCFIL012_Windows,bu4\user75
BU4-PWCSQL113,Windows,10.0.19045,Compliant,2026-06-25T05:11:10.938Z,Corporate,BU4-PWCSQL113_Windows,bu4\user459
BU5-PWCIDM002,Windows,10.0.19045,Compliant,2026-06-25T03:31:03.690Z,Corporate,BU5-PWCIDM002_Windows,bu5\user718
BU3-PWCAPP034,Windows,10.0.22631,Compliant,2026-06-23T14:36:40.421Z,Corporate,BU3-PWCAPP034_Windows,bu3\user737
BU1-PWCIDM055,Windows,10.0.22631,Compliant,2026-06-25T03:33:27.659Z,Corporate,BU1-PWCIDM055_Windows,bu1\user745
BU1-PWCSAP104,Windows,10.0.19045,Noncompliant,2026-06-23T23:06:16.141Z,Corporate,BU1-PWCSAP104_Windows,bu1\user193
BU3-PWCERP027,Windows,10.0.19045,Compliant,2026-06-23T18:23:19.483Z,Corporate,BU3-PWCERP027_Windows,bu3\user449
BU2-PWCIIS009,Windows,10.0.19045,Compliant,2026-06-24T11:11:53.847Z,Corporate,BU2-PWCIIS009_Windows,bu2\user233
BU2-SWCIDM025,Windows,10.0.19045,Compliant,2026-06-24T10:53:05.388Z,Corporate,BU2-SWCIDM025_Windows,bu2\user555
BU1-PWCWEB053,Windows,10.0.22631,Compliant,2026-06-23T08:22:55.514Z,Corporate,BU1-PWCWEB053_Windows,bu1\user369
BU4-PWCRDP008,Windows,10.0.19045,Compliant,2026-06-23T12:02:59.280Z,Corporate,BU4-PWCRDP008_Windows,bu4\user31
BU2-SWCADC037,Windows,10.0.19045,Compliant,2026-06-25T03:38:15.988Z,Corporate,BU2-SWCADC037_Windows,bu2\user767
BU2-PWCSHP023,Windows,10.0.19045,Compliant,2026-06-23T14:16:19.743Z,Corporate,BU2-PWCSHP023_Windows,bu2\user891
BU2-PWCFIL016,Windows,10.0.19045,Compliant,2026-06-23T23:19:53.209Z,Corporate,BU2-PWCFIL016_Windows,bu2\user335
BU2-PWCADC107,Windows,10.0.19045,Compliant,2026-06-24T22:57:12.462Z,Corporate,BU2-PWCADC107_Windows,bu2\user499
BU4-PLCAPP026,Linux,10.0.19045,Compliant,2026-06-23T17:50:37.744Z,Corporate,BU4-PLCAPP026_Linux,bu4\user875
BU1-PLCWEB070,Linux,10.0.19045,Compliant,2026-06-24T16:50:44.905Z,Corporate,BU1-PLCWEB070_Linux,bu1\user103
BU2-DWCWEB007,Windows,10.0.19045,Compliant,2026-06-23T12:32:00.255Z,Corporate,BU2-DWCWEB007_Windows,bu2\user63
BU3-PWCEXC019,Windows,10.0.19045,Compliant,2026-06-24T20:24:09.136Z,Corporate,BU3-PWCEXC019_Windows,bu3\user517
BU3-PWCSQL006,Windows,10.0.19045,Compliant,2026-06-24T15:57:22.919Z,Corporate,BU3-PWCSQL006_Windows,bu3\user845
BU4-SWCWEB016,Windows,10.0.19045,Compliant,2026-06-25T05:06:53.446Z,Corporate,BU4-SWCWEB016_Windows,bu4\user328
BU4-SWCRDP061,Windows,10.0.19045,Compliant,2026-06-24T16:30:50.240Z,Corporate,BU4-SWCRDP061_Windows,bu4\user739
BU4-SWCRDP020,Windows,10.0.19045,Compliant,2026-06-24T18:03:47.420Z,Corporate,BU4-SWCRDP020_Windows,bu4\user243
BU4-PWCRDP080,Windows,10.0.19045,Compliant,2026-04-15T23:58:21.387Z,Corporate,BU4-PWCRDP080_Windows,bu4\user716
BU2-PWCSHP005,Windows,10.0.19045,Noncompliant,2026-06-24T12:10:54.064Z,Corporate,BU2-PWCSHP005_Windows,bu2\user201
BU4-PWCADC094,Windows,10.0.19045,Compliant,2026-06-24T21:01:36.254Z,Corporate,BU4-PWCADC094_Windows,bu4\user381
BU3-PWCWEB055,Windows,10.0.19045,Compliant,2026-06-24T09:29:07.216Z,Corporate,BU3-PWCWEB055_Windows,bu3\user112
BU4-PWCRDP027,Windows,10.0.19045,Compliant,2026-06-23T09:04:19.200Z,Corporate,BU4-PWCRDP027_Windows,bu4\user516
BU1-SWCSHP029,Windows,10.0.19045,Compliant,2026-06-24T10:30:04.968Z,Corporate,BU1-SWCSHP029_Windows,bu1\user765
BU4-DWCPRT004,Windows,10.0.19045,Noncompliant,2026-06-24T08:39:14.545Z,Corporate,BU4-DWCPRT004_Windows,bu4\user850
BU4-DWCSAP010,Windows,10.0.19045,Compliant,2026-06-24T01:30:26.803Z,Corporate,BU4-DWCSAP010_Windows,bu4\user57
BU1-PWCEXC002,Windows,10.0.19045,Compliant,2026-06-24T16:11:59.464Z,Corporate,BU1-PWCEXC002_Windows,bu1\user424
BU5-PWCSHP031,Windows,10.0.19045,Compliant,2026-06-23T13:13:20.707Z,Corporate,BU5-PWCSHP031_Windows,bu5\user422
BU4-PWCPRT034,Windows,10.0.19045,Compliant,2026-06-25T04:02:33.228Z,Corporate,BU4-PWCPRT034_Windows,bu4\user459
BU2-PWCSQL025,Windows,10.0.19045,Noncompliant,2026-06-24T04:20:27.609Z,Corporate,BU2-PWCSQL025_Windows,bu2\user332
BU1-PWCERP110,Windows,10.0.19045,Compliant,2026-06-25T06:29:46.952Z,Corporate,BU1-PWCERP110_Windows,bu1\user808
BU4-SWCSHP008,Windows,10.0.19045,Compliant,2026-06-24T23:51:57.731Z,Corporate,BU4-SWCSHP008_Windows,bu4\user35
BU4-PWCPRT111,Windows,10.0.19045,Compliant,2026-06-24T11:11:03.420Z,Corporate,BU4-PWCPRT111_Windows,bu4\user781
BU2-SWCPRT036,Windows,10.0.19045,Compliant,2026-06-25T01:45:15.501Z,Corporate,BU2-SWCPRT036_Windows,bu2\user25
BU5-PWCSQL062,Windows,10.0.19045,Compliant,2026-06-25T03:50:21.745Z,Corporate,BU5-PWCSQL062_Windows,bu5\user26
BU3-SWCSAP025,Windows,10.0.19045,Compliant,2026-06-23T13:02:11.970Z,Corporate,BU3-SWCSAP025_Windows,bu3\user825
BU5-PWCWEB023,Windows,10.0.19045,Compliant,2026-06-23T12:27:20.990Z,Corporate,BU5-PWCWEB023_Windows,bu5\user451
